,Datetime,Hourly_Temp
1709,2022-03-16 05:00:00,22.233
1710,2022-03-16 06:00:00,22.45
1711,2022-03-16 07:00:00,23.133
1712,2022-03-16 08:00:00,24.3
1713,2022-03-16 09:00:00,25.733
1714,2022-03-16 10:00:00,27.333
1715,2022-03-16 11:00:00,28.733
1716,2022-03-16 12:00:00,29.533
1717,2022-03-16 13:00:00,30.35
1718,2022-03-16 14:00:00,30.367
1719,2022-03-16 15:00:00,30.0
1720,2022-03-16 16:00:00,25.675
1721,2022-03-16 17:00:00,26.35
1722,2022-03-16 18:00:00,26.067
1723,2022-03-16 19:00:00,25.5
1724,2022-03-16 20:00:00,24.9
1725,2022-03-16 21:00:00,24.5
1726,2022-03-16 22:00:00,24.267
1727,2022-03-16 23:00:00,23.9
1728,2022-03-17 00:00:00,23.5
1729,2022-03-17 01:00:00,23.1
1730,2022-03-17 02:00:00,22.75
1731,2022-03-17 03:00:00,22.433
1732,2022-03-17 04:00:00,22.1
1733,2022-03-17 05:00:00,12.5
1734,2022-03-17 06:00:00,7.967
1735,2022-03-17 07:00:00,9.2
1736,2022-03-17 08:00:00,10.6
1737,2022-03-17 09:00:00,12.267
1738,2022-03-17 10:00:00,12.7
1739,2022-03-17 11:00:00,12.85
1740,2022-03-17 12:00:00,12.867
1741,2022-03-17 13:00:00,20.933
1742,2022-03-17 14:00:00,29.933
1743,2022-03-17 15:00:00,30.867
1744,2022-03-17 16:00:00,30.4
1745,2022-03-17 17:00:00,29.433
1746,2022-03-17 18:00:00,28.4
1747,2022-03-17 19:00:00,27.433
1748,2022-03-17 20:00:00,26.667
1749,2022-03-17 21:00:00,26.233
1750,2022-03-17 22:00:00,25.95
1751,2022-03-17 23:00:00,25.7
1752,2022-03-18 00:00:00,25.333
1753,2022-03-18 01:00:00,25.0
1754,2022-03-18 02:00:00,24.7
1755,2022-03-18 03:00:00,24.367
1756,2022-03-18 04:00:00,23.967
1757,2022-03-18 05:00:00,23.7
1758,2022-03-18 06:00:00,24.033
1759,2022-03-18 07:00:00,25.267
1760,2022-03-18 08:00:00,27.0
1761,2022-03-18 09:00:00,28.967
1762,2022-03-18 10:00:00,30.85
1763,2022-03-18 11:00:00,31.667
1764,2022-03-18 12:00:00,31.933
1765,2022-03-18 13:00:00,32.233
1766,2022-03-18 14:00:00,32.467
1767,2022-03-18 15:00:00,31.9
1768,2022-03-18 16:00:00,31.0
1769,2022-03-18 17:00:00,29.95
1770,2022-03-18 18:00:00,28.833
1771,2022-03-18 19:00:00,27.9
1772,2022-03-18 20:00:00,27.033
1773,2022-03-18 21:00:00,26.7
1774,2022-03-18 22:00:00,26.567
1775,2022-03-18 23:00:00,26.3
1776,2022-03-19 00:00:00,26.0
1777,2022-03-19 01:00:00,25.75
1778,2022-03-19 02:00:00,25.5
1779,2022-03-19 03:00:00,25.2
1780,2022-03-19 04:00:00,17.1
1781,2022-03-19 05:00:00,19.6
1782,2022-03-19 06:00:00,22.867
1783,2022-03-19 07:00:00,24.333
1784,2022-03-19 08:00:00,26.333
1785,2022-03-19 09:00:00,30.333
1786,2022-03-19 10:00:00,16.867
1787,2022-03-19 11:00:00,16.0
1788,2022-03-19 12:00:00,16.133
1789,2022-03-19 13:00:00,21.45
1790,2022-03-19 14:00:00,32.1
1791,2022-03-19 15:00:00,33.467
1792,2022-03-19 16:00:00,32.8
1793,2022-03-19 17:00:00,31.533
1794,2022-03-19 18:00:00,30.3
1795,2022-03-19 19:00:00,29.233
1796,2022-03-19 20:00:00,28.333
1797,2022-03-19 21:00:00,28.05
1798,2022-03-19 22:00:00,27.833
1799,2022-03-19 23:00:00,27.6
1800,2022-03-20 00:00:00,27.267
1801,2022-03-20 01:00:00,26.933
1802,2022-03-20 02:00:00,26.6
1803,2022-03-20 03:00:00,26.3
1804,2022-03-20 04:00:00,14.333
1805,2022-03-20 05:00:00,9.033
1806,2022-03-20 06:00:00,9.6
1807,2022-03-20 07:00:00,10.767
1808,2022-03-20 08:00:00,11.5
1809,2022-03-20 09:00:00,12.467
1810,2022-03-20 10:00:00,13.567
1811,2022-03-20 11:00:00,13.833
1812,2022-03-20 12:00:00,14.3
1813,2022-03-20 13:00:00,24.833
1814,2022-03-20 14:00:00,32.933
1815,2022-03-20 15:00:00,33.9
1816,2022-03-20 16:00:00,33.5
1817,2022-03-20 17:00:00,32.4
1818,2022-03-20 18:00:00,31.033
1819,2022-03-20 19:00:00,30.0
1820,2022-03-20 20:00:00,29.033
1821,2022-03-20 21:00:00,28.7
1822,2022-03-20 22:00:00,28.5
1823,2022-03-20 23:00:00,28.3
1824,2022-03-21 00:00:00,28.0
1825,2022-03-21 01:00:00,27.667
1826,2022-03-21 02:00:00,27.267
1827,2022-03-21 03:00:00,26.867
1828,2022-03-21 04:00:00,26.6
1829,2022-03-21 05:00:00,26.025
1830,2022-03-21 06:00:00,26.2
1831,2022-03-21 07:00:00,27.033
1832,2022-03-21 08:00:00,28.5
1833,2022-03-21 09:00:00,30.6
1834,2022-03-21 10:00:00,32.233
1835,2022-03-21 11:00:00,33.4
1836,2022-03-21 12:00:00,34.267
1837,2022-03-21 13:00:00,34.65
1838,2022-03-21 14:00:00,34.567
1839,2022-03-21 15:00:00,33.767
1840,2022-03-21 16:00:00,32.5
1841,2022-03-21 17:00:00,31.7
1842,2022-03-21 18:00:00,30.8
1843,2022-03-21 19:00:00,29.733
1844,2022-03-21 20:00:00,28.95
1845,2022-03-21 21:00:00,28.633
1846,2022-03-21 22:00:00,28.4
1847,2022-03-21 23:00:00,28.167
1848,2022-03-22 00:00:00,27.833
1849,2022-03-22 01:00:00,27.533
1850,2022-03-22 02:00:00,27.25
1851,2022-03-22 03:00:00,27.0
1852,2022-03-22 04:00:00,26.733
1853,2022-03-22 05:00:00,26.633
1854,2022-03-22 06:00:00,27.067
1855,2022-03-22 07:00:00,27.85
1856,2022-03-22 08:00:00,29.2
1857,2022-03-22 09:00:00,31.2
1858,2022-03-22 10:00:00,32.3
1859,2022-03-22 11:00:00,27.567
1860,2022-03-22 12:00:00,15.533
1861,2022-03-22 13:00:00,26.533
1862,2022-03-22 14:00:00,34.833
1863,2022-03-22 15:00:00,35.467
1864,2022-03-22 16:00:00,35.033
1865,2022-03-22 17:00:00,34.1
1866,2022-03-22 18:00:00,33.35
1867,2022-03-22 19:00:00,32.6
1868,2022-03-22 20:00:00,31.8
1869,2022-03-22 21:00:00,31.067
1870,2022-03-22 22:00:00,30.3
1871,2022-03-22 23:00:00,29.6
1872,2022-03-23 00:00:00,29.0
1873,2022-03-23 01:00:00,28.433
1874,2022-03-23 02:00:00,28.05
1875,2022-03-23 03:00:00,27.7
1876,2022-03-23 04:00:00,27.3
1877,2022-03-23 05:00:00,26.9
1878,2022-03-23 06:00:00,26.5
1879,2022-03-23 07:00:00,26.95
1880,2022-03-23 08:00:00,27.867
1881,2022-03-23 09:00:00,28.733
1882,2022-03-23 10:00:00,29.333
1883,2022-03-23 11:00:00,30.033
1884,2022-03-23 12:00:00,30.9
1885,2022-03-23 13:00:00,31.667
1886,2022-03-23 14:00:00,31.25
1887,2022-03-23 15:00:00,30.8
1888,2022-03-23 16:00:00,30.1
1889,2022-03-23 17:00:00,29.367
1890,2022-03-23 18:00:00,28.8
1891,2022-03-23 19:00:00,27.8
1892,2022-03-23 20:00:00,27.033
1893,2022-03-23 21:00:00,26.867
1894,2022-03-23 22:00:00,26.733
1895,2022-03-23 23:00:00,26.6
1896,2022-03-24 00:00:00,26.467
1897,2022-03-24 01:00:00,26.367
1898,2022-03-24 02:00:00,26.2
1899,2022-03-24 03:00:00,26.0
1900,2022-03-24 04:00:00,25.967
1901,2022-03-24 05:00:00,20.7
1902,2022-03-24 06:00:00,9.633
1903,2022-03-24 07:00:00,10.4
1904,2022-03-24 08:00:00,11.95
1905,2022-03-24 09:00:00,15.533
1906,2022-03-24 10:00:00,11.933
1907,2022-03-24 11:00:00,12.3
1908,2022-03-24 12:00:00,14.233
1909,2022-03-24 13:00:00,11.8
1910,2022-03-24 14:00:00,20.5
1911,2022-03-24 15:00:00,27.1
1912,2022-03-24 16:00:00,27.433
1913,2022-03-24 17:00:00,27.6
1914,2022-03-24 18:00:00,27.65
1915,2022-03-24 19:00:00,27.2
1916,2022-03-24 20:00:00,26.7
1917,2022-03-24 21:00:00,26.667
1918,2022-03-24 22:00:00,26.767
1919,2022-03-24 23:00:00,26.8
1920,2022-03-25 00:00:00,26.8
1921,2022-03-25 01:00:00,26.7
1922,2022-03-25 02:00:00,26.633
1923,2022-03-25 03:00:00,26.5
1924,2022-03-25 04:00:00,26.6
1925,2022-03-25 05:00:00,26.4
1926,2022-03-25 06:00:00,26.2
1927,2022-03-25 07:00:00,26.5
1928,2022-03-25 08:00:00,27.933
1929,2022-03-25 09:00:00,31.2
1930,2022-03-25 10:00:00,33.55
1931,2022-03-25 11:00:00,34.5
1932,2022-03-25 12:00:00,34.0
1933,2022-03-25 13:00:00,33.0
1934,2022-03-25 14:00:00,32.0
1935,2022-03-25 15:00:00,31.1
1936,2022-03-25 16:00:00,30.1
1937,2022-03-25 17:00:00,29.1
1938,2022-03-25 18:00:00,28.267
1939,2022-03-25 19:00:00,28.1
1940,2022-03-25 20:00:00,28.033
1941,2022-03-25 21:00:00,27.933
1942,2022-03-25 22:00:00,27.8
1943,2022-03-25 23:00:00,27.667
1944,2022-03-26 00:00:00,27.533
1945,2022-03-26 01:00:00,27.333
1946,2022-03-26 02:00:00,27.25
1947,2022-03-26 03:00:00,26.833
1948,2022-03-26 04:00:00,26.633
1949,2022-03-26 05:00:00,27.1
1950,2022-03-26 06:00:00,28.0
1951,2022-03-26 07:00:00,29.4
1952,2022-03-26 08:00:00,30.4
1953,2022-03-26 09:00:00,31.233
1954,2022-03-26 10:00:00,32.067
1955,2022-03-26 11:00:00,32.767
1956,2022-03-26 12:00:00,32.7
1957,2022-03-26 13:00:00,32.267
1958,2022-03-26 14:00:00,31.167
1959,2022-03-26 15:00:00,30.233
1960,2022-03-26 16:00:00,29.333
1961,2022-03-26 17:00:00,28.3
1962,2022-03-26 18:00:00,27.567
1963,2022-03-26 19:00:00,27.367
1964,2022-03-26 20:00:00,27.4
1965,2022-03-26 21:00:00,27.5
1966,2022-03-26 22:00:00,27.5
1967,2022-03-26 23:00:00,27.5
1968,2022-03-27 00:00:00,27.5
1969,2022-03-27 01:00:00,27.4
1970,2022-03-27 02:00:00,27.333
1971,2022-03-27 03:00:00,26.933
1972,2022-03-27 04:00:00,26.833
1973,2022-03-27 05:00:00,27.05
1974,2022-03-27 06:00:00,27.6
1975,2022-03-27 07:00:00,28.933
1976,2022-03-27 08:00:00,30.367
1977,2022-03-27 09:00:00,31.6
1978,2022-03-27 10:00:00,32.567
1979,2022-03-27 11:00:00,33.367
1980,2022-03-27 12:00:00,33.5
1981,2022-03-27 13:00:00,33.067
1982,2022-03-27 14:00:00,32.133
1983,2022-03-27 15:00:00,31.3
1984,2022-03-27 16:00:00,30.55
1985,2022-03-27 17:00:00,29.767
1986,2022-03-27 18:00:00,29.1
1987,2022-03-27 19:00:00,28.833
1988,2022-03-27 20:00:00,28.675
1989,2022-03-27 21:00:00,28.5
1990,2022-03-27 22:00:00,28.15
1991,2022-03-27 23:00:00,27.833
1992,2022-03-28 00:00:00,27.5
1993,2022-03-28 01:00:00,26.533
1994,2022-03-28 02:00:00,26.333
1995,2022-03-28 03:00:00,11.25
1996,2022-03-28 04:00:00,10.75
1997,2022-03-28 05:00:00,11.6
1998,2022-03-28 06:00:00,17.033
1999,2022-03-28 07:00:00,12.7
2000,2022-03-28 08:00:00,13.25
2001,2022-03-28 09:00:00,13.433
2002,2022-03-28 10:00:00,14.9
2003,2022-03-28 11:00:00,13.333
2004,2022-03-28 12:00:00,12.033
2005,2022-03-28 13:00:00,10.967
2006,2022-03-28 14:00:00,10.05
2007,2022-03-28 15:00:00,14.533
2008,2022-03-28 16:00:00,10.0
2009,2022-03-28 17:00:00,9.775
2010,2022-03-28 18:00:00,9.9
2011,2022-03-28 19:00:00,20.0
2012,2022-03-28 20:00:00,26.567
2013,2022-03-28 21:00:00,27.5
2014,2022-03-28 22:00:00,27.5
2015,2022-03-28 23:00:00,27.25
2016,2022-03-29 00:00:00,26.933
2017,2022-03-29 01:00:00,26.6
2018,2022-03-29 02:00:00,26.367
2019,2022-03-29 03:00:00,26.375
2020,2022-03-29 04:00:00,26.7
2021,2022-03-29 05:00:00,27.15
2022,2022-03-29 06:00:00,27.633
2023,2022-03-29 07:00:00,28.7
2024,2022-03-29 08:00:00,30.067
2025,2022-03-29 09:00:00,31.367
2026,2022-03-29 10:00:00,32.4
2027,2022-03-29 11:00:00,33.233
2028,2022-03-29 12:00:00,33.667
2029,2022-03-29 13:00:00,33.6
2030,2022-03-29 14:00:00,33.133
2031,2022-03-29 15:00:00,32.533
2032,2022-03-29 16:00:00,32.0
2033,2022-03-29 17:00:00,31.4
2034,2022-03-29 18:00:00,30.7
2035,2022-03-29 19:00:00,30.1
2036,2022-03-29 20:00:00,29.467
2037,2022-03-29 21:00:00,28.9
2038,2022-03-29 22:00:00,28.367
2039,2022-03-29 23:00:00,27.9
2040,2022-03-30 00:00:00,21.967
2041,2022-03-30 01:00:00,8.367
2042,2022-03-30 02:00:00,8.767
2043,2022-03-30 03:00:00,9.1
2044,2022-03-30 04:00:00,9.867
2045,2022-03-30 05:00:00,11.3
2046,2022-03-30 06:00:00,11.75
2047,2022-03-30 07:00:00,12.233
2048,2022-03-30 08:00:00,13.0
2049,2022-03-30 09:00:00,13.267
2050,2022-03-30 10:00:00,13.433
2051,2022-03-30 11:00:00,13.475
2052,2022-03-30 12:00:00,12.533
2053,2022-03-30 13:00:00,11.467
2054,2022-03-30 14:00:00,10.75
2055,2022-03-30 15:00:00,10.9
2056,2022-03-30 16:00:00,11.0
2057,2022-03-30 17:00:00,10.7
2058,2022-03-30 18:00:00,11.567
2059,2022-03-30 19:00:00,22.833
2060,2022-03-30 20:00:00,26.7
2061,2022-03-30 21:00:00,27.65
2062,2022-03-30 22:00:00,27.8
2063,2022-03-30 23:00:00,27.7
2064,2022-03-31 00:00:00,27.45
2065,2022-03-31 01:00:00,27.033
2066,2022-03-31 02:00:00,26.1
2067,2022-03-31 03:00:00,24.967
2068,2022-03-31 04:00:00,25.0
2069,2022-03-31 05:00:00,25.8
2070,2022-03-31 06:00:00,27.2
2071,2022-03-31 07:00:00,28.7
2072,2022-03-31 08:00:00,30.05
2073,2022-03-31 09:00:00,31.3
2074,2022-03-31 10:00:00,32.367
2075,2022-03-31 11:00:00,33.6
2076,2022-03-31 12:00:00,33.967
2077,2022-03-31 13:00:00,33.4
2078,2022-03-31 14:00:00,32.167
2079,2022-03-31 15:00:00,30.767
2080,2022-03-31 16:00:00,29.44
2081,2022-03-31 17:00:00,28.7
2082,2022-03-31 18:00:00,28.1
2083,2022-03-31 19:00:00,27.8
2084,2022-03-31 20:00:00,27.8
2085,2022-03-31 21:00:00,27.733
2086,2022-03-31 22:00:00,27.5
2087,2022-03-31 23:00:00,27.133
2088,2022-04-01 00:00:00,26.85
2089,2022-04-01 01:00:00,26.533
2090,2022-04-01 02:00:00,26.267
2091,2022-04-01 03:00:00,25.933
2092,2022-04-01 04:00:00,26.167
2093,2022-04-01 05:00:00,27.133
2094,2022-04-01 06:00:00,28.5
2095,2022-04-01 07:00:00,30.1
2096,2022-04-01 08:00:00,31.6
2097,2022-04-01 09:00:00,32.8
2098,2022-04-01 10:00:00,33.6
2099,2022-04-01 11:00:00,33.6
2100,2022-04-01 12:00:00,33.35
2101,2022-04-01 13:00:00,32.867
2102,2022-04-01 14:00:00,31.867
2103,2022-04-01 15:00:00,30.7
2104,2022-04-01 16:00:00,29.633
2105,2022-04-01 17:00:00,28.7
2106,2022-04-01 18:00:00,27.975
2107,2022-04-01 19:00:00,27.367
2108,2022-04-01 20:00:00,27.167
2109,2022-04-01 21:00:00,26.867
2110,2022-04-01 22:00:00,26.567
2111,2022-04-01 23:00:00,26.2
2112,2022-04-02 00:00:00,25.85
2113,2022-04-02 01:00:00,25.467
2114,2022-04-02 02:00:00,25.167
2115,2022-04-02 03:00:00,24.833
2116,2022-04-02 04:00:00,25.4
2117,2022-04-02 05:00:00,26.667
2118,2022-04-02 06:00:00,27.933
2119,2022-04-02 07:00:00,29.367
2120,2022-04-02 08:00:00,30.567
2121,2022-04-02 09:00:00,31.667
2122,2022-04-02 10:00:00,32.4
2123,2022-04-02 11:00:00,30.6
2124,2022-04-02 12:00:00,31.633
2125,2022-04-02 13:00:00,31.575
2126,2022-04-02 14:00:00,30.8
2127,2022-04-02 15:00:00,30.0
2128,2022-04-02 16:00:00,29.033
2129,2022-04-02 17:00:00,28.0
2130,2022-04-02 18:00:00,27.3
2131,2022-04-02 19:00:00,26.95
2132,2022-04-02 20:00:00,26.8
2133,2022-04-02 21:00:00,26.433
2134,2022-04-02 22:00:00,25.967
2135,2022-04-02 23:00:00,25.567
2136,2022-04-03 00:00:00,25.133
2137,2022-04-03 01:00:00,24.75
2138,2022-04-03 02:00:00,24.533
2139,2022-04-03 03:00:00,24.4
2140,2022-04-03 04:00:00,24.733
2141,2022-04-03 05:00:00,25.7
2142,2022-04-03 06:00:00,27.2
2143,2022-04-03 07:00:00,28.7
2144,2022-04-03 08:00:00,30.2
2145,2022-04-03 09:00:00,31.367
2146,2022-04-03 10:00:00,32.2
2147,2022-04-03 11:00:00,32.633
2148,2022-04-03 12:00:00,32.6
2149,2022-04-03 13:00:00,32.067
2150,2022-04-03 14:00:00,31.067
2151,2022-04-03 15:00:00,29.9
2152,2022-04-03 16:00:00,28.8
2153,2022-04-03 17:00:00,27.767
2154,2022-04-03 18:00:00,26.933
2155,2022-04-03 19:00:00,26.567
2156,2022-04-03 20:00:00,26.233
2157,2022-04-03 21:00:00,25.833
2158,2022-04-03 22:00:00,25.45
2159,2022-04-03 23:00:00,25.033
2160,2022-04-04 00:00:00,24.533
2161,2022-04-04 01:00:00,24.033
2162,2022-04-04 02:00:00,23.767
2163,2022-04-04 03:00:00,23.767
2164,2022-04-04 04:00:00,24.533
2165,2022-04-04 05:00:00,25.05
2166,2022-04-04 06:00:00,26.433
2167,2022-04-04 07:00:00,28.2
2168,2022-04-04 08:00:00,29.967
2169,2022-04-04 09:00:00,31.433
2170,2022-04-04 10:00:00,32.3
2171,2022-04-04 11:00:00,33.0
2172,2022-04-04 12:00:00,19.867
2173,2022-04-04 13:00:00,11.85
2174,2022-04-04 14:00:00,10.6
2175,2022-04-04 15:00:00,13.667
2176,2022-04-04 16:00:00,13.433
2177,2022-04-04 17:00:00,20.467
2178,2022-04-04 18:00:00,24.633
2179,2022-04-04 19:00:00,25.5
2180,2022-04-04 20:00:00,25.875
2181,2022-04-04 21:00:00,25.767
2182,2022-04-04 22:00:00,25.433
2183,2022-04-04 23:00:00,24.967
2184,2022-04-05 00:00:00,24.533
2185,2022-04-05 01:00:00,24.15
2186,2022-04-05 02:00:00,23.933
2187,2022-04-05 03:00:00,24.033
2188,2022-04-05 04:00:00,24.633
2189,2022-04-05 05:00:00,25.833
2190,2022-04-05 06:00:00,27.4
2191,2022-04-05 07:00:00,29.067
2192,2022-04-05 08:00:00,30.533
2193,2022-04-05 09:00:00,31.867
2194,2022-04-05 10:00:00,21.7
2195,2022-04-05 11:00:00,15.367
2196,2022-04-05 12:00:00,22.567
2197,2022-04-05 13:00:00,31.067
2198,2022-04-05 14:00:00,32.4
2199,2022-04-05 15:00:00,32.667
2200,2022-04-05 16:00:00,32.333
2201,2022-04-05 17:00:00,31.767
2202,2022-04-05 18:00:00,31.0
2203,2022-04-05 19:00:00,30.2
2204,2022-04-05 20:00:00,29.4
2205,2022-04-05 21:00:00,28.633
2206,2022-04-05 22:00:00,27.9
2207,2022-04-05 23:00:00,27.3
2208,2022-04-06 00:00:00,26.667
2209,2022-04-06 01:00:00,26.133
2210,2022-04-06 02:00:00,25.833
2211,2022-04-06 03:00:00,25.6
2212,2022-04-06 04:00:00,25.133
2213,2022-04-06 05:00:00,26.0
2214,2022-04-06 06:00:00,27.867
2215,2022-04-06 07:00:00,29.767
2216,2022-04-06 08:00:00,31.467
2217,2022-04-06 09:00:00,32.967
2218,2022-04-06 10:00:00,33.667
2219,2022-04-06 11:00:00,34.7
2220,2022-04-06 12:00:00,34.667
2221,2022-04-06 13:00:00,33.967
2222,2022-04-06 14:00:00,32.825
2223,2022-04-06 15:00:00,31.733
2224,2022-04-06 16:00:00,30.733
2225,2022-04-06 17:00:00,29.95
2226,2022-04-06 18:00:00,29.3
2227,2022-04-06 19:00:00,28.8
2228,2022-04-06 20:00:00,28.6
2229,2022-04-06 21:00:00,28.3
2230,2022-04-06 22:00:00,27.975
2231,2022-04-06 23:00:00,27.7
2232,2022-04-07 00:00:00,27.367
2233,2022-04-07 01:00:00,26.933
2234,2022-04-07 02:00:00,26.667
2235,2022-04-07 03:00:00,26.4
2236,2022-04-07 04:00:00,22.5
2237,2022-04-07 05:00:00,12.567
2238,2022-04-07 06:00:00,20.0
2239,2022-04-07 07:00:00,15.15
2240,2022-04-07 08:00:00,21.75
2241,2022-04-07 09:00:00,22.6
2242,2022-04-07 10:00:00,31.45
2243,2022-04-07 11:00:00,19.667
2244,2022-04-07 12:00:00,14.7
2245,2022-04-07 13:00:00,13.25
2246,2022-04-07 14:00:00,14.65
2247,2022-04-07 15:00:00,25.45
2248,2022-04-07 16:00:00,28.633
2249,2022-04-07 17:00:00,29.367
2250,2022-04-07 18:00:00,29.4
2251,2022-04-07 19:00:00,29.433
2252,2022-04-07 20:00:00,29.467
2253,2022-04-07 21:00:00,29.3
2254,2022-04-07 22:00:00,28.925
2255,2022-04-07 23:00:00,28.6
2256,2022-04-08 00:00:00,28.267
2257,2022-04-08 01:00:00,28.0
2258,2022-04-08 02:00:00,23.5
2259,2022-04-08 03:00:00,11.533
2260,2022-04-08 04:00:00,12.367
2261,2022-04-08 05:00:00,12.767
2262,2022-04-08 06:00:00,12.967
2263,2022-04-08 07:00:00,13.8
2264,2022-04-08 08:00:00,14.767
2265,2022-04-08 09:00:00,14.9
2266,2022-04-08 10:00:00,15.233
2267,2022-04-08 11:00:00,14.267
2268,2022-04-08 12:00:00,12.9
2269,2022-04-08 13:00:00,21.533
2270,2022-04-08 14:00:00,31.0
2271,2022-04-08 15:00:00,31.167
2272,2022-04-08 16:00:00,30.367
2273,2022-04-08 17:00:00,29.333
2274,2022-04-08 18:00:00,28.433
2275,2022-04-08 19:00:00,28.25
2276,2022-04-08 20:00:00,28.367
2277,2022-04-08 21:00:00,28.3
2278,2022-04-08 22:00:00,28.167
2279,2022-04-08 23:00:00,27.9
2280,2022-04-09 00:00:00,27.533
2281,2022-04-09 01:00:00,27.133
2282,2022-04-09 02:00:00,18.8
2283,2022-04-09 03:00:00,15.7
2284,2022-04-09 04:00:00,16.2
2285,2022-04-09 05:00:00,12.2
2286,2022-04-09 06:00:00,13.0
2287,2022-04-09 07:00:00,13.533
2288,2022-04-09 08:00:00,14.0
2289,2022-04-09 09:00:00,14.3
2290,2022-04-09 10:00:00,14.233
2291,2022-04-09 11:00:00,14.2
2292,2022-04-09 12:00:00,13.9
2293,2022-04-09 13:00:00,12.767
2294,2022-04-09 14:00:00,21.133
2295,2022-04-09 15:00:00,28.6
2296,2022-04-09 16:00:00,29.1
2297,2022-04-09 17:00:00,28.967
2298,2022-04-09 18:00:00,28.633
2299,2022-04-09 19:00:00,28.567
2300,2022-04-09 20:00:00,28.6
2301,2022-04-09 21:00:00,28.433
2302,2022-04-09 22:00:00,28.167
2303,2022-04-09 23:00:00,27.85
2304,2022-04-10 00:00:00,27.533
2305,2022-04-10 01:00:00,27.033
2306,2022-04-10 02:00:00,18.8
2307,2022-04-10 03:00:00,18.133
2308,2022-04-10 04:00:00,16.033
2309,2022-04-10 05:00:00,13.033
2310,2022-04-10 06:00:00,12.6
2311,2022-04-10 07:00:00,12.567
2312,2022-04-10 08:00:00,13.433
2313,2022-04-10 09:00:00,14.133
2314,2022-04-10 10:00:00,14.433
2315,2022-04-10 11:00:00,14.267
2316,2022-04-10 12:00:00,17.167
2317,2022-04-10 13:00:00,27.75
2318,2022-04-10 14:00:00,29.5
2319,2022-04-10 15:00:00,29.833
2320,2022-04-10 16:00:00,29.4
2321,2022-04-10 17:00:00,28.45
2322,2022-04-10 18:00:00,27.9
2323,2022-04-10 19:00:00,27.9
2324,2022-04-10 20:00:00,28.067
2325,2022-04-10 21:00:00,28.033
2326,2022-04-10 22:00:00,27.867
2327,2022-04-10 23:00:00,27.667
2328,2022-04-11 00:00:00,27.4
2329,2022-04-11 01:00:00,27.133
2330,2022-04-11 02:00:00,20.8
2331,2022-04-11 03:00:00,15.533
2332,2022-04-11 04:00:00,15.367
2333,2022-04-11 05:00:00,19.05
2334,2022-04-11 06:00:00,12.4
2335,2022-04-11 07:00:00,12.8
2336,2022-04-11 08:00:00,13.333
2337,2022-04-11 09:00:00,13.933
2338,2022-04-11 10:00:00,14.0
2339,2022-04-11 11:00:00,19.367
2340,2022-04-11 12:00:00,30.233
2341,2022-04-11 13:00:00,31.733
2342,2022-04-11 14:00:00,31.467
2343,2022-04-11 15:00:00,30.75
2344,2022-04-11 16:00:00,29.833
2345,2022-04-11 17:00:00,28.933
2346,2022-04-11 18:00:00,28.2
2347,2022-04-11 19:00:00,28.1
2348,2022-04-11 20:00:00,28.267
2349,2022-04-11 21:00:00,28.233
2350,2022-04-11 22:00:00,28.133
2351,2022-04-11 23:00:00,27.9
2352,2022-04-12 00:00:00,27.7
2353,2022-04-12 01:00:00,27.433
2354,2022-04-12 02:00:00,27.3
2355,2022-04-12 03:00:00,27.5
2356,2022-04-12 04:00:00,28.033
2357,2022-04-12 05:00:00,28.9
2358,2022-04-12 06:00:00,29.8
2359,2022-04-12 07:00:00,31.033
2360,2022-04-12 08:00:00,32.333
2361,2022-04-12 09:00:00,33.5
2362,2022-04-12 10:00:00,34.675
2363,2022-04-12 11:00:00,35.333
2364,2022-04-12 12:00:00,35.667
2365,2022-04-12 13:00:00,35.467
2366,2022-04-12 14:00:00,34.9
2367,2022-04-12 15:00:00,34.233
2368,2022-04-12 16:00:00,33.55
2369,2022-04-12 17:00:00,32.967
2370,2022-04-12 18:00:00,32.3
2371,2022-04-12 19:00:00,31.667
2372,2022-04-12 20:00:00,31.0
2373,2022-04-12 21:00:00,30.333
2374,2022-04-12 22:00:00,29.767
2375,2022-04-12 23:00:00,29.3
2376,2022-04-13 00:00:00,28.9
2377,2022-04-13 01:00:00,28.3
2378,2022-04-13 02:00:00,27.9
2379,2022-04-13 03:00:00,27.65
2380,2022-04-13 04:00:00,27.433
2381,2022-04-13 05:00:00,27.975
2382,2022-04-13 06:00:00,28.975
2383,2022-04-13 07:00:00,30.567
2384,2022-04-13 08:00:00,31.65
2385,2022-04-13 09:00:00,32.6
2386,2022-04-13 10:00:00,33.167
2387,2022-04-13 11:00:00,33.767
2388,2022-04-13 12:00:00,33.7
2389,2022-04-13 13:00:00,33.3
2390,2022-04-13 14:00:00,32.533
2391,2022-04-13 15:00:00,31.667
2392,2022-04-13 16:00:00,31.067
2393,2022-04-13 17:00:00,29.967
2394,2022-04-13 18:00:00,29.0
2395,2022-04-13 19:00:00,28.5
2396,2022-04-13 20:00:00,28.433
2397,2022-04-13 21:00:00,28.25
2398,2022-04-13 22:00:00,27.9
2399,2022-04-13 23:00:00,27.6
2400,2022-04-14 00:00:00,27.3
2401,2022-04-14 01:00:00,26.9
2402,2022-04-14 02:00:00,26.467
2403,2022-04-14 03:00:00,26.0
2404,2022-04-14 04:00:00,26.1
2405,2022-04-14 05:00:00,27.067
2406,2022-04-14 06:00:00,28.1
2407,2022-04-14 07:00:00,29.3
